<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2024.06.04	06:50:00	2344.85	2346.37	2344.75	2346.20	217	0	4
2024.06.04	06:55:00	2346.06	2346.19	2345.26	2345.70	524	0	4
2024.06.04	07:00:00	2345.66	2346.65	2345.09	2346.62	473	0	4
2024.06.04	07:05:00	2346.64	2347.71	2346.44	2347.31	324	0	4
2024.06.04	07:10:00	2347.32	2347.53	2347.04	2347.28	185	0	4
2024.06.04	07:15:00	2347.29	2348.21	2347.10	2347.84	253	0	5
2024.06.04	07:20:00	2347.81	2348.24	2347.61	2347.95	102	0	6
2024.06.04	07:25:00	2347.95	2348.73	2347.65	2348.43	133	0	4
2024.06.04	07:30:00	2348.22	2348.48	2347.62	2347.72	106	0	4
2024.06.04	07:35:00	2347.73	2348.69	2347.73	2348.44	152	0	6
2024.06.04	07:40:00	2348.35	2348.82	2347.91	2348.39	149	0	4
2024.06.04	07:45:00	2348.40	2348.98	2347.99	2348.73	178	0	8
2024.06.04	07:50:00	2348.73	2349.22	2348.51	2348.91	127	0	11
2024.06.04	07:55:00	2348.92	2349.89	2348.90	2349.30	192	0	10
2024.06.04	08:00:00	2349.30	2349.50	2348.59	2348.70	189	0	5
2024.06.04	08:05:00	2348.71	2349.02	2348.70	2348.80	136	0	12
2024.06.04	08:10:00	2348.80	2349.07	2348.80	2348.92	121	0	10
2024.06.04	08:15:00	2348.92	2348.92	2348.11	2348.46	200	0	4
2024.06.04	08:20:00	2348.46	2349.21	2347.98	2349.20	305	0	10
2024.06.04	08:25:00	2349.20	2349.50	2348.20	2348.35	409	0	4
2024.06.04	08:30:00	2348.34	2348.99	2347.92	2348.35	672	0	4
2024.06.04	08:35:00	2348.35	2348.95	2347.91	2348.63	470	0	4
2024.06.04	08:40:00	2348.64	2349.58	2347.84	2348.75	561	0	4
2024.06.04	08:45:00	2348.74	2349.21	2348.36	2348.66	320	0	4
2024.06.04	08:50:00	2348.66	2348.88	2347.23	2347.33	309	0	4
2024.06.04	08:55:00	2347.33	2348.18	2347.29	2347.69	300	0	4
2024.06.04	09:00:00	2347.70	2350.96	2347.18	2350.82	530	0	4
2024.06.04	09:05:00	2350.82	2351.10	2349.56	2349.73	662	0	7
2024.06.04	09:10:00	2349.64	2350.73	2349.51	2350.60	478	0	12
2024.06.04	09:15:00	2350.60	2351.73	2350.26	2350.74	590	0	4
2024.06.04	09:20:00	2350.74	2350.75	2349.28	2349.28	369	0	6
2024.06.04	09:25:00	2349.28	2349.98	2348.32	2349.04	499	0	4
2024.06.04	09:30:00	2349.04	2349.11	2347.57	2347.77	532	0	4
2024.06.04	09:35:00	2347.77	2348.17	2346.57	2347.87	633	0	4
2024.06.04	09:40:00	2347.85	2348.56	2347.38	2347.77	655	0	4
2024.06.04	09:45:00	2347.76	2348.72	2346.78	2346.92	523	0	4
2024.06.04	09:50:00	2347.00	2347.47	2345.31	2345.70	638	0	4
2024.06.04	09:55:00	2345.70	2345.81	2344.26	2344.43	583	0	4
2024.06.04	10:00:00	2344.46	2344.65	2343.18	2344.65	819	0	4
2024.06.04	10:05:00	2344.66	2345.13	2343.57	2343.78	678	0	4
2024.06.04	10:10:00	2343.84	2343.97	2342.88	2343.67	623	0	4
2024.06.04	10:15:00	2343.72	2344.48	2343.06	2343.44	588	0	4
2024.06.04	10:20:00	2343.41	2344.25	2342.62	2343.83	670	0	4
2024.06.04	10:25:00	2343.82	2344.38	2343.02	2343.37	568	0	5
2024.06.04	10:30:00	2343.39	2344.01	2342.97	2343.71	625	0	4
2024.06.04	10:35:00	2343.78	2343.80	2342.03	2342.10	490	0	4
2024.06.04	10:40:00	2342.12	2342.98	2341.31	2342.22	605	0	4
2024.06.04	10:45:00	2342.22	2342.58	2340.67	2342.58	654	0	4
2024.06.04	10:50:00	2342.58	2343.00	2341.45	2342.04	507	0	4
2024.06.04	10:55:00	2342.05	2342.15	2339.16	2339.75	506	0	4
2024.06.04	11:00:00	2339.66	2339.85	2336.64	2336.79	983	0	4
2024.06.04	11:05:00	2336.78	2338.01	2336.20	2336.21	984	0	4
2024.06.04	11:10:00	2336.20	2337.02	2334.83	2335.14	1189	0	4
2024.06.04	11:15:00	2335.14	2337.05	2334.83	2336.23	1018	0	4
2024.06.04	11:20:00	2336.25	2337.00	2335.69	2336.01	767	0	4
2024.06.04	11:25:00	2336.01	2336.66	2334.84	2335.18	593	0	4
2024.06.04	11:30:00	2335.18	2335.84	2334.06	2335.43	807	0	4
2024.06.04	11:35:00	2335.33	2335.49	2334.14	2334.44	578	0	4
2024.06.04	11:40:00	2334.45	2334.82	2333.38	2334.81	557	0	4
2024.06.04	11:45:00	2334.82	2335.92	2334.60	2335.18	612	0	4
2024.06.04	11:50:00	2335.08	2335.30	2333.09	2334.18	548	0	4
2024.06.04	11:55:00	2334.19	2334.35	2332.32	2333.36	690	0	4
2024.06.04	12:00:00	2333.36	2334.22	2331.19	2331.91	667	0	4
2024.06.04	12:05:00	2331.85	2332.32	2330.86	2330.99	995	0	4
2024.06.04	12:10:00	2331.05	2331.18	2326.76	2330.29	1246	0	4
2024.06.04	12:15:00	2330.32	2331.91	2329.66	2331.85	909	0	4
2024.06.04	12:20:00	2331.76	2332.14	2330.29	2330.29	1282	0	4
2024.06.04	12:25:00	2330.29	2330.70	2329.16	2329.26	754	0	4
2024.06.04	12:30:00	2329.34	2331.40	2329.30	2330.75	825	0	4
2024.06.04	12:35:00	2330.72	2330.97	2329.80	2330.22	751	0	4
2024.06.04	12:40:00	2330.23	2331.59	2329.24	2331.34	833	0	4
2024.06.04	12:45:00	2331.33	2332.78	2330.82	2332.08	734	0	4
2024.06.04	12:50:00	2332.09	2332.11	2330.59	2331.46	673	0	4
2024.06.04	12:55:00	2331.41	2331.97	2329.91	2329.92	603	0	4
2024.06.04	13:00:00	2329.93	2331.37	2329.93	2331.28	796	0	4
2024.06.04	13:05:00	2331.27	2332.79	2331.06	2332.77	629	0	4
2024.06.04	13:10:00	2332.77	2332.78	2331.39	2332.54	576	0	4
2024.06.04	13:15:00	2332.48	2334.37	2332.46	2333.55	826	0	4
2024.06.04	13:20:00	2333.55	2334.25	2332.96	2333.96	615	0	4
2024.06.04	13:25:00	2333.97	2334.87	2333.49	2333.86	544	0	4
2024.06.04	13:30:00	2333.85	2334.06	2332.08	2333.69	621	0	4
2024.06.04	13:35:00	2333.69	2334.64	2331.88	2332.67	589	0	4
2024.06.04	13:40:00	2332.66	2333.01	2331.21	2331.40	542	0	4
2024.06.04	13:45:00	2331.39	2331.40	2328.91	2329.62	816	0	4
2024.06.04	13:50:00	2329.63	2330.02	2329.24	2329.74	566	0	4
2024.06.04	13:55:00	2329.71	2330.42	2329.19	2329.26	564	0	4
2024.06.04	14:00:00	2329.20	2329.85	2326.77	2328.23	799	0	4
2024.06.04	14:05:00	2328.24	2329.46	2327.80	2328.78	688	0	4
2024.06.04	14:10:00	2328.79	2328.79	2326.99	2328.34	683	0	4
2024.06.04	14:15:00	2328.33	2328.33	2326.71	2327.78	814	0	4
2024.06.04	14:20:00	2327.75	2328.20	2326.45	2327.28	619	0	4
2024.06.04	14:25:00	2327.26	2328.40	2325.48	2325.53	679	0	4
2024.06.04	14:30:00	2325.53	2327.75	2325.35	2327.44	616	0	4
2024.06.04	14:35:00	2327.44	2327.87	2326.85	2327.68	444	0	4
2024.06.04	14:40:00	2327.66	2327.85	2326.87	2327.08	394	0	4
2024.06.04	14:45:00	2327.08	2327.58	2326.84	2327.46	408	0	4
2024.06.04	14:50:00	2327.46	2327.53	2326.00	2326.67	536	0	4
2024.06.04	14:55:00	2326.72	2328.22	2326.38	2328.03	647	0	4
2024.06.04	15:00:00	2327.93	2329.89	2326.72	2329.07	986	0	4
2024.06.04	15:05:00	2329.06	2329.27	2327.32	2327.77	825	0	4
2024.06.04	15:10:00	2327.76	2329.58	2327.27	2328.26	745	0	4
2024.06.04	15:15:00	2328.26	2329.93	2327.88	2329.36	834	0	4
2024.06.04	15:20:00	2329.46	2332.35	2328.90	2332.05	1055	0	4
2024.06.04	15:25:00	2332.05	2333.15	2330.78	2333.05	1115	0	4
2024.06.04	15:30:00	2333.10	2334.39	2331.76	2332.07	1097	0	4
2024.06.04	15:35:00	2332.16	2333.88	2331.63	2332.90	947	0	4
2024.06.04	15:40:00	2332.90	2333.18	2331.52	2332.77	788	0	4
2024.06.04	15:45:00	2332.84	2333.28	2331.98	2332.45	615	0	4
2024.06.04	15:50:00	2332.45	2334.35	2332.34	2333.56	666	0	4
2024.06.04	15:55:00	2333.54	2335.99	2333.51	2335.16	848	0	4
2024.06.04	16:00:00	2335.17	2336.84	2334.15	2335.64	1455	0	4
2024.06.04	16:05:00	2335.63	2336.09	2331.90	2333.16	1335	0	4
2024.06.04	16:10:00	2333.16	2334.97	2332.94	2334.79	1011	0	4
2024.06.04	16:15:00	2334.86	2337.08	2333.99	2336.78	1131	0	4
2024.06.04	16:20:00	2336.78	2338.00	2335.60	2337.26	963	0	4
2024.06.04	16:25:00	2337.25	2337.98	2336.73	2337.29	1001	0	4
2024.06.04	16:30:00	2337.29	2337.29	2331.91	2332.01	1395	0	4
2024.06.04	16:35:00	2332.01	2333.76	2330.17	2330.25	1398	0	4
2024.06.04	16:40:00	2330.29	2330.53	2326.75	2326.96	1547	0	4
2024.06.04	16:45:00	2326.86	2329.21	2325.65	2326.23	1389	0	4
2024.06.04	16:50:00	2326.25	2328.05	2325.66	2326.79	1437	0	4
2024.06.04	16:55:00	2326.80	2327.59	2322.14	2324.12	1341	0	4
2024.06.04	17:00:00	2324.21	2332.30	2324.02	2328.91	2038	0	4
2024.06.04	17:05:00	2328.93	2329.00	2323.76	2324.06	1847	0	4
2024.06.04	17:10:00	2324.02	2325.78	2320.83	2321.35	1773	0	4
2024.06.04	17:15:00	2321.35	2321.35	2316.75	2319.33	1900	0	4
2024.06.04	17:20:00	2319.64	2322.17	2315.54	2317.20	1817	0	4
2024.06.04	17:25:00	2317.21	2320.67	2317.16	2320.65	1503	0	4
2024.06.04	17:30:00	2320.66	2323.40	2319.29	2319.49	1500	0	4
2024.06.04	17:35:00	2319.48	2319.94	2316.36	2319.90	1407	0	4
2024.06.04	17:40:00	2319.93	2321.07	2318.35	2320.31	1190	0	4
2024.06.04	17:45:00	2320.29	2321.16	2316.89	2317.85	1606	0	4
2024.06.04	17:50:00	2317.94	2320.62	2317.61	2319.12	1238	0	4
2024.06.04	17:55:00	2319.16	2319.81	2317.29	2317.59	1245	0	4
2024.06.04	18:00:00	2317.59	2321.50	2317.45	2321.50	1179	0	4
2024.06.04	18:05:00	2321.46	2323.56	2320.56	2323.26	1170	0	4
2024.06.04	18:10:00	2323.34	2326.97	2322.53	2326.90	1360	0	4
2024.06.04	18:15:00	2326.89	2328.33	2326.26	2326.37	1151	0	4
2024.06.04	18:20:00	2326.47	2327.68	2324.87	2325.97	1017	0	4
2024.06.04	18:25:00	2325.98	2326.47	2324.46	2326.40	844	0	4
2024.06.04	18:30:00	2326.46	2327.61	2325.21	2325.50	779	0	4
2024.06.04	18:35:00	2325.39	2328.86	2325.35	2327.77	674	0	4
2024.06.04	18:40:00	2327.77	2328.71	2325.79	2328.04	712	0	4
2024.06.04	18:45:00	2328.05	2328.34	2325.53	2326.62	711	0	4
2024.06.04	18:50:00	2326.64	2327.28	2325.93	2326.53	536	0	4
2024.06.04	18:55:00	2326.52	2326.81	2325.81	2326.15	649	0	4
2024.06.04	19:00:00	2326.14	2329.17	2326.14	2329.15	669	0	4
2024.06.04	19:05:00	2329.16	2329.65	2325.65	2326.66	751	0	4
2024.06.04	19:10:00	2326.56	2326.66	2324.05	2324.78	747	0	4
2024.06.04	19:15:00	2324.86	2325.26	2324.04	2324.56	671	0	4
2024.06.04	19:20:00	2324.57	2325.17	2323.08	2323.39	630	0	4
2024.06.04	19:25:00	2323.40	2324.19	2322.80	2323.87	575	0	4
2024.06.04	19:30:00	2323.89	2324.02	2322.56	2322.97	422	0	4
2024.06.04	19:35:00	2322.89	2325.21	2322.59	2324.90	577	0	4
2024.06.04	19:40:00	2324.90	2326.01	2323.30	2325.22	603	0	4
2024.06.04	19:45:00	2325.23	2326.62	2324.82	2325.65	545	0	4
2024.06.04	19:50:00	2325.68	2325.71	2322.67	2322.98	580	0	4
2024.06.04	19:55:00	2322.98	2324.35	2322.98	2323.97	548	0	4
2024.06.04	20:00:00	2323.97	2325.47	2323.77	2325.26	566	0	4
2024.06.04	20:05:00	2325.31	2325.75	2323.76	2324.26	501	0	4
2024.06.04	20:10:00	2324.26	2326.76	2324.26	2326.57	636	0	4
2024.06.04	20:15:00	2326.57	2327.07	2326.06	2326.86	462	0	6
2024.06.04	20:20:00	2326.76	2327.16	2325.17	2325.76	581	0	4
2024.06.04	20:25:00	2325.76	2328.03	2325.76	2327.64	794	0	4
2024.06.04	20:30:00	2327.65	2329.30	2327.55	2329.20	639	0	4
2024.06.04	20:35:00	2329.20	2330.12	2328.07	2330.02	456	0	4
2024.06.04	20:40:00	2330.02	2330.42	2328.95	2329.11	348	0	4
2024.06.04	20:45:00	2329.12	2329.51	2328.18	2328.82	504	0	4
2024.06.04	20:50:00	2328.84	2329.71	2327.83	2328.32	393	0	4
2024.06.04	20:55:00	2328.33	2329.03	2327.90	2328.82	396	0	4
2024.06.04	21:00:00	2328.82	2329.81	2327.90	2327.97	367	0	4
2024.06.04	21:05:00	2327.96	2328.25	2327.76	2328.05	270	0	6
2024.06.04	21:10:00	2328.13	2328.25	2327.11	2327.99	289	0	4
2024.06.04	21:15:00	2328.01	2329.66	2327.96	2328.35	334	0	4
2024.06.04	21:20:00	2328.25	2329.19	2328.06	2328.28	342	0	4
2024.06.04	21:25:00	2328.18	2328.34	2327.28	2327.69	298	0	4
2024.06.04	21:30:00	2327.75	2327.78	2326.87	2327.48	286	0	5
2024.06.04	21:35:00	2327.48	2327.89	2326.88	2326.98	208	0	4
2024.06.04	21:40:00	2326.99	2326.99	2326.06	2326.90	225	0	4
2024.06.04	21:45:00	2326.90	2327.69	2326.80	2327.29	260	0	5
2024.06.04	21:50:00	2327.30	2328.02	2327.29	2327.72	149	0	4
2024.06.04	21:55:00	2327.74	2328.35	2327.68	2328.24	205	0	5
2024.06.04	22:00:00	2328.25	2328.35	2326.73	2326.80	263	0	4
2024.06.04	22:05:00	2326.79	2327.03	2326.32	2326.84	227	0	4
2024.06.04	22:10:00	2326.83	2327.15	2326.53	2326.93	176	0	4
2024.06.04	22:15:00	2326.93	2327.14	2325.99	2326.37	167	0	4
2024.06.04	22:20:00	2326.37	2326.96	2326.37	2326.96	176	0	5
2024.06.04	22:25:00	2326.86	2327.82	2326.65	2327.33	169	0	4
2024.06.04	22:30:00	2327.36	2327.36	2326.14	2326.44	191	0	4
2024.06.04	22:35:00	2326.44	2327.03	2326.26	2326.66	202	0	4
2024.06.04	22:40:00	2326.66	2326.88	2326.45	2326.87	184	0	4
2024.06.04	22:45:00	2326.90	2326.91	2326.32	2326.71	265	0	4
2024.06.04	22:50:00	2326.71	2327.82	2326.71	2327.81	199	0	4
2024.06.04	22:55:00	2327.81	2328.02	2327.10	2327.30	234	0	4
2024.06.04	23:00:00	2327.30	2327.70	2327.00	2327.17	141	0	4
2024.06.04	23:05:00	2327.17	2327.57	2327.16	2327.57	62	0	5
2024.06.04	23:10:00	2327.46	2327.57	2326.78	2326.97	47	0	5
2024.06.04	23:15:00	2327.00	2327.07	2326.66	2326.67	33	0	6
2024.06.04	23:20:00	2326.69	2326.77	2326.47	2326.47	37	0	6
2024.06.04	23:25:00	2326.47	2326.78	2326.47	2326.58	43	0	6
2024.06.04	23:30:00	2326.64	2326.88	2326.07	2326.18	43	0	6
2024.06.04	23:35:00	2326.18	2326.88	2326.13	2326.28	77	0	6
2024.06.04	23:40:00	2326.28	2326.49	2325.97	2326.08	81	0	4
2024.06.04	23:45:00	2326.08	2327.38	2326.08	2326.66	212	0	6
2024.06.04	23:50:00	2326.78	2327.40	2326.50	2326.70	210	0	4
2024.06.04	23:55:00	2326.70	2327.07	2326.61	2326.83	88	0	12
2024.06.05	01:00:00	2326.24	2328.07	2326.23	2328.07	179	0	4
2024.06.05	01:05:00	2328.07	2328.21	2327.64	2328.03	62	0	4
2024.06.05	01:10:00	2328.03	2328.18	2327.63	2328.08	55	0	4
2024.06.05	01:15:00	2328.08	2328.38	2327.67	2327.67	50	0	7
2024.06.05	01:20:00	2327.72	2328.05	2327.57	2327.97	50	0	12
2024.06.05	01:25:00	2327.97	2328.01	2327.66	2327.87	26	0	15
2024.06.05	01:30:00	2327.87	2327.91	2327.67	2327.77	24	0	16
2024.06.05	01:35:00	2327.77	2327.88	2327.74	2327.78	28	0	4
2024.06.05	01:40:00	2327.78	2328.05	2327.57	2327.77	37	0	4
2024.06.05	01:45:00	2327.77	2327.87	2327.57	2327.71	36	0	15
2024.06.05	01:50:00	2327.77	2327.77	2327.56	2327.65	34	0	15
2024.06.05	01:55:00	2327.66	2327.87	2327.66	2327.76	21	0	16
2024.06.05	02:00:00	2327.76	2327.89	2327.56	2327.86	40	0	16
2024.06.05	02:05:00	2327.86	2328.17	2327.86	2328.17	43	0	15
2024.06.05	02:10:00	2328.17	2328.19	2328.07	2328.07	25	0	14
2024.06.05	02:15:00	2328.08	2328.41	2328.08	2328.29	56	0	4
2024.06.05	02:20:00	2328.15	2328.29	2328.07	2328.11	54	0	13
2024.06.05	02:25:00	2328.17	2328.38	2327.71	2327.98	53	0	12
2024.06.05	02:30:00	2328.01	2328.28	2327.67	2327.68	35	0	13
2024.06.05	02:35:00	2327.68	2328.30	2327.58	2328.09	91	0	12
2024.06.05	02:40:00	2328.12	2328.62	2327.99	2328.20	169	0	4
2024.06.05	02:45:00	2328.20	2328.54	2328.00	2328.39	216	0	4
2024.06.05	02:50:00	2328.29	2328.58	2327.98	2328.58	148	0	4
2024.06.05	02:55:00	2328.58	2328.95	2328.37	2328.83	115	0	5
2024.06.05	03:00:00	2328.83	2329.13	2328.12	2328.34	187	0	8
2024.06.05	03:05:00	2328.37	2328.74	2328.08	2328.27	307	0	4
2024.06.05	03:10:00	2328.26	2329.01	2328.02	2328.25	395	0	4
2024.06.05	03:15:00	2328.25	2328.83	2327.72	2328.73	325	0	4
2024.06.05	03:20:00	2328.73	2329.13	2328.31	2329.03	249	0	11
2024.06.05	03:25:00	2329.03	2329.28	2328.77	2328.95	295	0	4
2024.06.05	03:30:00	2328.95	2329.37	2328.81	2329.29	195	0	4
2024.06.05	03:35:00	2329.29	2329.65	2328.66	2329.16	221	0	4
2024.06.05	03:40:00	2329.16	2329.49	2328.88	2329.28	255	0	9
2024.06.05	03:45:00	2329.28	2329.54	2328.39	2328.65	274	0	4
2024.06.05	03:50:00	2328.62	2328.86	2328.10	2328.22	346	0	4
2024.06.05	03:55:00	2328.23	2328.75	2327.97	2328.16	226	0	4
2024.06.05	04:00:00	2328.21	2328.75	2326.17	2326.49	932	0	4
2024.06.05	04:05:00	2326.49	2327.78	2325.90	2327.07	621	0	4
2024.06.05	04:10:00	2326.95	2327.76	2326.56	2327.06	503	0	4
2024.06.05	04:15:00	2327.07	2327.45	2326.45	2326.49	513	0	8
2024.06.05	04:20:00	2326.49	2327.36	2325.95	2327.09	580	0	6
2024.06.05	04:25:00	2327.14	2327.70	2326.85	2327.68	407	0	8
2024.06.05	04:30:00	2327.72	2328.87	2327.42	2328.46	621	0	7
2024.06.05	04:35:00	2328.46	2328.46	2327.36	2327.50	580	0	6
2024.06.05	04:40:00	2327.50	2329.47	2327.20	2329.31	406	0	4
2024.06.05	04:45:00	2329.32	2330.30	2329.25	2329.42	619	0	4
2024.06.05	04:50:00	2329.43	2330.87	2328.62	2330.54	778	0	5
2024.06.05	04:55:00	2330.52	2330.57	2329.56	2330.44	800	0	12
2024.06.05	05:00:00	2330.47	2331.37	2329.95	2330.22	660	0	4
2024.06.05	05:05:00	2330.14	2330.99	2329.91	2330.62	690	0	4
2024.06.05	05:10:00	2330.64	2331.95	2330.64	2331.59	599	0	8
2024.06.05	05:15:00	2331.64	2332.16	2331.38	2332.15	285	0	10
2024.06.05	05:20:00	2332.15	2332.67	2331.89	2332.20	261	0	4
2024.06.05	05:25:00	2332.32	2332.99	2332.21	2332.81	225	0	8
2024.06.05	05:30:00	2332.83	2333.54	2332.75	2333.17	480	0	4
2024.06.05	05:35:00	2333.17	2333.35	2332.19	2332.33	456	0	7
2024.06.05	05:40:00	2332.33	2332.33	2330.79	2331.39	618	0	4
2024.06.05	05:45:00	2331.38	2331.93	2330.66	2331.38	625	0	4
2024.06.05	05:50:00	2331.39	2332.38	2331.38	2331.89	303	0	4
2024.06.05	05:55:00	2331.89	2333.50	2331.58	2333.38	268	0	8
2024.06.05	06:00:00	2333.38	2334.20	2333.02	2333.52	390	0	4
2024.06.05	06:05:00	2333.51	2335.29	2333.41	2335.11	465	0	4
2024.06.05	06:10:00	2335.10	2336.55	2334.55	2334.75	484	0	4
2024.06.05	06:15:00	2334.75	2335.99	2334.64	2335.70	394	0	9
2024.06.05	06:20:00	2335.69	2335.79	2334.40	2335.79	374	0	13
2024.06.05	06:25:00	2335.68	2335.80	2334.50	2334.95	370	0	6
2024.06.05	06:30:00	2335.00	2335.53	2334.69	2334.89	155	0	5
2024.06.05	06:35:00	2334.80	2335.71	2334.68	2335.50	168	0	4
2024.06.05	06:40:00	2335.49	2336.99	2335.40	2336.28	228	0	7
2024.06.05	06:45:00	2336.32	2337.90	2336.32	2337.08	408	0	4
2024.06.05	06:50:00	2337.06	2337.91	2336.66	2336.93	414	0	4
2024.06.05	06:55:00	2336.93	2337.39	2336.40	2337.21	236	0	4
2024.06.05	07:00:00	2337.21	2337.30	2336.25	2336.38	221	0	4
2024.06.05	07:05:00	2336.36	2337.81	2336.26	2337.51	298	0	4
2024.06.05	07:10:00	2337.52	2337.83	2337.10	2337.21	152	0	8
2024.06.05	07:15:00	2337.14	2337.14	2336.59	2336.70	148	0	4
2024.06.05	07:20:00	2336.75	2336.91	2336.43	2336.58	122	0	4
2024.06.05	07:25:00	2336.59	2336.71	2335.88	2336.31	188	0	10
2024.06.05	07:30:00	2336.29	2336.69	2335.90	2336.28	212	0	8
2024.06.05	07:35:00	2336.28	2337.16	2336.09	2336.72	132	0	7
2024.06.05	07:40:00	2336.67	2337.44	2336.53	2337.05	183	0	4
2024.06.05	07:45:00	2337.05	2338.05	2337.04	2338.05	156	0	4
2024.06.05	07:50:00	2338.08	2338.25	2337.34	2337.92	284	0	4
2024.06.05	07:55:00	2337.91	2338.10	2337.26	2338.00	306	0	4
2024.06.05	08:00:00	2338.17	2340.08	2338.01	2339.84	384	0	4
2024.06.05	08:05:00	2339.85	2340.47	2339.55	2340.27	188	0	4
2024.06.05	08:10:00	2340.27	2341.66	2340.04	2340.58	318	0	4
2024.06.05	08:15:00	2340.60	2341.32	2339.99	2340.04	288	0	4
2024.06.05	08:20:00	2340.04	2340.70	2339.34	2340.39	309	0	4
2024.06.05	08:25:00	2340.53	2340.83	2339.87	2340.37	485	0	4
2024.06.05	08:30:00	2340.32	2341.00	2339.01	2339.23	814	0	4
2024.06.05	08:35:00	2339.23	2339.55	2338.26	2338.37	396	0	4
2024.06.05	08:40:00	2338.37	2339.17	2338.18	2338.50	286	0	5
2024.06.05	08:45:00	2338.50	2339.22	2338.03	2339.10	347	0	4
2024.06.05	08:50:00	2339.10	2339.10	2337.52	2338.12	295	0	4
2024.06.05	08:55:00	2338.12	2338.52	2337.39	2337.40	293	0	4
2024.06.05	09:00:00	2337.40	2338.48	2336.66	2336.80	521	0	4
2024.06.05	09:05:00	2336.81	2337.32	2335.22	2335.70	459	0	4
2024.06.05	09:10:00	2335.61	2335.71	2333.20	2333.54	500	0	4
2024.06.05	09:15:00	2333.54	2333.54	2328.01	2328.62	795	0	4
2024.06.05	09:20:00	2328.52	2331.02	2328.12	2331.02	725	0	4
2024.06.05	09:25:00	2331.02	2331.69	2330.40	2331.29	402	0	4
2024.06.05	09:30:00	2331.34	2332.18	2330.78	2331.33	469	0	4
2024.06.05	09:35:00	2331.32	2333.53	2330.66	2332.47	609	0	4
2024.06.05	09:40:00	2332.47	2333.39	2332.15	2333.27	585	0	4
2024.06.05	09:45:00	2333.27	2333.28	2331.45	2332.04	733	0	4
2024.06.05	09:50:00	2332.04	2332.37	2331.07	2331.87	549	0	4
2024.06.05	09:55:00	2331.90	2333.83	2331.86	2332.78	548	0	4
2024.06.05	10:00:00	2332.71	2333.78	2331.76	2332.97	643	0	4
2024.06.05	10:05:00	2333.07	2333.66	2331.74	2331.87	575	0	4
2024.06.05	10:10:00	2331.87	2332.29	2330.97	2331.73	515	0	4
2024.06.05	10:15:00	2331.72	2332.84	2331.46	2331.86	521	0	4
2024.06.05	10:20:00	2331.87	2331.96	2330.05	2330.68	536	0	4
2024.06.05	10:25:00	2330.68	2331.48	2329.21	2329.25	624	0	4
2024.06.05	10:30:00	2329.25	2330.57	2329.17	2330.44	808	0	4
2024.06.05	10:35:00	2330.38	2331.74	2329.96	2331.57	529	0	4
2024.06.05	10:40:00	2331.63	2331.96	2330.45	2330.53	667	0	4
2024.06.05	10:45:00	2330.54	2332.25	2330.28	2331.15	419	0	4
2024.06.05	10:50:00	2331.15	2332.65	2330.46	2332.32	434	0	4
2024.06.05	10:55:00	2332.28	2332.57	2331.36	2331.63	539	0	5
2024.06.05	11:00:00	2331.62	2332.84	2331.37	2332.45	446	0	4
2024.06.05	11:05:00	2332.46	2333.16	2331.85	2333.06	373	0	4
2024.06.05	11:10:00	2333.14	2334.56	2332.86	2334.42	436	0	4
2024.06.05	11:15:00	2334.36	2334.45	2332.49	2332.82	578	0	4
2024.06.05	11:20:00	2332.86	2333.72	2332.40	2333.06	681	0	4
2024.06.05	11:25:00	2333.08	2333.85	2332.76	2332.83	459	0	4
2024.06.05	11:30:00	2332.83	2333.96	2332.63	2333.80	336	0	4
2024.06.05	11:35:00	2333.80	2334.62	2333.63	2334.12	400	0	4
2024.06.05	11:40:00	2334.08	2335.12	2333.13	2334.98	378	0	4
2024.06.05	11:45:00	2334.97	2335.02	2333.43	2333.74	459	0	5
2024.06.05	11:50:00	2333.74	2334.05	2332.97	2333.07	366	0	4
2024.06.05	11:55:00	2333.07	2333.77	2331.88	2332.67	499	0	4
2024.06.05	12:00:00	2332.69	2333.47	2332.12	2332.46	479	0	4
2024.06.05	12:05:00	2332.56	2333.06	2332.02	2332.54	689	0	4
2024.06.05	12:10:00	2332.54	2332.55	2331.00	2332.35	481	0	4
2024.06.05	12:15:00	2332.36	2333.15	2332.18	2333.15	369	0	4
2024.06.05	12:20:00	2333.14	2333.39	2332.53	2333.36	326	0	4
2024.06.05	12:25:00	2333.36	2333.36	2331.53	2332.56	411	0	4
2024.06.05	12:30:00	2332.57	2333.84	2331.66	2332.40	654	0	4
2024.06.05	12:35:00	2332.40	2333.01	2332.00	2332.11	330	0	5
2024.06.05	12:40:00	2332.13	2332.41	2331.68	2331.80	257	0	4
2024.06.05	12:45:00	2331.79	2332.33	2331.30	2332.33	322	0	4
2024.06.05	12:50:00	2332.34	2333.17	2331.97	2332.07	344	0	4
2024.06.05	12:55:00	2332.06	2332.44	2331.87	2332.30	250	0	4
2024.06.05	13:00:00	2332.26	2333.01	2332.06	2332.40	398	0	4
2024.06.05	13:05:00	2332.41	2332.61	2329.81	2330.13	506	0	4
2024.06.05	13:10:00	2330.06	2331.36	2329.45	2331.05	530	0	4
2024.06.05	13:15:00	2331.00	2331.43	2330.62	2331.26	282	0	4
2024.06.05	13:20:00	2331.26	2331.88	2331.24	2331.57	195	0	4
2024.06.05	13:25:00	2331.61	2332.09	2331.07	2331.78	392	0	4
